#! FIELDS Id Weight Mean_0 Mean_1 Mean_2 Cov_00 Cov_01 Cov_02 Cov_11 Cov_12 Cov_22 Beta
    13  7.3954110000e-04      1.9317997     6.8872492    -0.9638771  3.5142409290e-03 9.3542337200e-04 -1.6886193290e-03 5.3620711690e-03 -4.1686070190e-03 9.4301906660e-03  0
    14  3.9445650000e-04      3.8984359     5.5925413    -0.7770470  4.4465036200e-03 -1.7025797800e-03 1.6518517840e-03 4.0007757450e-03 -1.4945308680e-03 4.4174480860e-03  0
    15  5.8129000000e-04      5.6474197     6.7165114    -2.6436616  4.4468705040e-03 -2.6608441340e-03 2.2153840800e-04 6.5474547440e-03 -8.3199024400e-04 3.9516808200e-03  0
    16  4.8840940000e-04      3.2137037     9.0796643     0.1210020  1.2186544583e-02 -2.2941014250e-03 6.9694626140e-03 3.9621987730e-03 -3.2111677330e-03 1.1175637862e-02  0
    17  8.1144900000e-04      3.7647563     5.4796239     0.9051006  1.2665863584e-02 9.2904792180e-03 5.1089765830e-03 1.1342570272e-02 4.5335121470e-03 6.4916065770e-03  0
    18  7.2662850000e-04      3.1611260    11.6224567     0.3360123  1.1114990901e-02 -1.9090700420e-03 3.9856029550e-03 3.7214522300e-03 -2.3382943090e-03 2.0609798958e-02  0
    19  7.2220930000e-04      5.9259519     6.4058771    -0.1793228  3.5458277970e-03 9.6732117000e-05 2.4460578480e-03 3.0765247140e-03 -1.2386583370e-03 1.1405510516e-02  0
    20  7.5065120000e-04      5.1714020     9.3970864    -0.5801336  1.3353629081e-02 2.3567312020e-03 5.7161457580e-03 3.5594039210e-03 1.7515974260e-03 7.4892186050e-03  0
    21  7.5648380000e-04      3.2334004     9.8176973     0.7820348  7.3764937560e-03 3.6238684550e-03 5.7355275790e-03 1.1657273900e-02 4.5402212700e-04 1.9887690701e-02  0
    22  4.9782080000e-04      4.2779424     9.4770011    -3.5397270  8.0348936150e-03 1.5538040590e-03 2.8028276310e-03 6.6734529760e-03 -1.8371233310e-03 5.5420778870e-03  0
    23  3.8190460000e-04      3.8018364     5.3284875     1.2081146  2.7802585590e-03 -9.0887778000e-05 4.5784150400e-04 2.5744797450e-03 -3.6451938700e-04 4.1759606660e-03  0
    24  9.8542360000e-04      3.0818853     9.7033495     1.0530065  7.7602848760e-03 3.8348386230e-03 -3.5996885230e-03 1.2709518812e-02 -7.8101859980e-03 2.3738556707e-02  0
    25  1.1186542000e-03      3.1987499    10.0664466    -1.3732345  1.2363520918e-02 -5.1845266600e-04 2.1902318729e-02 7.7747249650e-03 8.3727780890e-03 7.2326237072e-02  0
    26  5.0503860000e-04      6.3045813     5.1570048    -0.6491023  3.3343130010e-03 -2.6839885100e-04 -6.1000723500e-04 6.0393218680e-03 2.7938100500e-03 6.3045437310e-03  0
    27  6.7814610000e-04      3.8727135    10.1860496     0.8168178  4.3180466440e-03 2.0671725650e-03 5.1482477270e-03 1.0733355685e-02 9.2807954060e-03 2.5871782564e-02  0
    28  3.1008750000e-04      4.6657823     7.4015788    -1.8465860  9.1687434380e-03 3.4077758100e-04 1.2739231840e-03 3.6447872850e-03 4.8998077100e-04 3.8996055110e-03  0
    29  2.3473850000e-04      3.3708091    11.5351104    -1.3692282  6.6497849280e-03 8.9631967900e-04 -3.6707560080e-03 2.8924695310e-03 -8.8398347500e-04 7.1891930620e-03  0
    30  5.0223090000e-04      3.2875067     6.1902584    -0.7663300  5.1966787370e-03 -2.2312574840e-03 -2.0310136800e-03 4.9719233440e-03 1.7609133050e-03 5.0164995260e-03  0
    31  5.5441530000e-04      2.9270035     9.9056357     1.2591770  3.0533037920e-03 1.3646397630e-03 1.1265055010e-03 9.4964625410e-03 -7.3028547100e-04 9.2329847370e-03  0
    32  5.1504410000e-04      4.2977775     9.7996345    -1.5098347  2.4915559994e-02 -2.7059127290e-03 -2.2273688210e-03 3.2014317020e-03 2.2626330300e-04 4.5511384810e-03  0
    33  3.5947680000e-04      2.6052238     6.9210729    -1.4774195  2.9518067470e-03 -1.0091062700e-04 1.4181438200e-04 3.0239488680e-03 -5.1098038400e-04 3.0339678240e-03  0
    34  1.0965724000e-03      5.2848437     8.6699854    -2.3578993  1.4656434838e-02 5.6537822240e-03 -8.9917623900e-04 9.6176458480e-03 -1.7583716680e-03 9.0199803670e-03  0
    35  1.0132288000e-03      7.2196447     9.9086615     0.6313658  7.4613219450e-03 3.4724160910e-03 1.4551967420e-03 2.9888580442e-02 7.0102773540e-03 9.2556014130e-03  0
    36  1.2939667000e-03      6.2088604     9.6542620    -0.4568859  4.5941774614e-02 2.7580725340e-03 6.7330755450e-03 7.1665711760e-03 3.7248041160e-03 1.2556826846e-02  0
    37  9.6802580000e-04      5.1997588    10.0138496    -1.3687325  3.9701960774e-02 -6.2158251270e-03 -1.9491133317e-02 8.3546176200e-03 -2.1641044650e-03 2.1040872100e-02  0
    38  6.8403870000e-04      4.0255937    11.4654820    -0.9333904  3.9698132540e-03 1.6737486210e-03 2.4936335900e-04 1.9092249403e-02 -9.4851868620e-03 1.8618513530e-02  0
    39  9.9449090000e-04      4.6362121     7.1741403    -1.0639526  5.2184272510e-03 2.7667802590e-03 2.5433714190e-03 1.2067414958e-02 1.3801200370e-03 5.6485281270e-03  0
    40  4.7061490000e-04      6.4149869     9.8421791    -1.0738224  7.2403000490e-03 3.9982963090e-03 -1.3749508780e-03 6.8358278700e-03 -3.0063785300e-04 6.2397569190e-03  0
    41  1.3882503000e-03      5.4415064     7.6378390    -2.4341587  2.2165078398e-02 -8.9689808640e-03 -4.9487979460e-03 1.3152846057e-02 1.9905376750e-03 9.8739549010e-03  0
    42  6.7059800000e-04      2.5470559     8.5088476    -2.0390790  5.7578757200e-03 5.2801858550e-03 4.8594279300e-04 1.4723204949e-02 3.5809203390e-03 1.0763414221e-02  0
    43  3.9161460000e-04      3.1701738     6.6899981    -1.6109008  3.0641265450e-03 1.8841580000e-06 1.1935927000e-05 3.9252108140e-03 -6.0206773200e-04 3.1304242450e-03  0
    44  8.8832650000e-04      5.2254738    10.3714073    -0.4781733  8.7340228300e-03 -1.0828970710e-03 -2.4582798120e-03 5.6106080410e-03 -1.9723926680e-03 1.0537256958e-02  0
    45  6.4592920000e-04      4.1202070    11.6068497     0.5188164  1.1091289513e-02 5.0038866610e-03 -3.4125717240e-03 6.5653917500e-03 -4.6930391820e-03 1.4245189894e-02  0
    46  8.0869150000e-04      6.1650468     6.5411465     0.0945233  1.0253870253e-02 1.4482836200e-03 -3.4071830830e-03 4.1968516600e-03 5.9045815100e-04 6.6836292880e-03  0
    47  7.1279680000e-04      5.9236873    10.9371886    -0.6435972  1.4022298337e-02 9.3168523470e-03 -2.9095386520e-03 1.4065990561e-02 -7.2444117270e-03 8.6937699850e-03  0
    48  3.9468680000e-04      5.4538777     9.8416995    -1.0264850  1.0515141458e-02 -1.2422065000e-05 3.6059300150e-03 2.5028799400e-03 1.0674338300e-04 5.0156972660e-03  0
    49  4.5850230000e-04      2.5808609     8.9099863     0.0493036  4.0473596600e-03 -8.4021896300e-04 -2.7905108190e-03 2.8169578700e-03 1.6435287090e-03 8.9117744550e-03  0
    50  5.5024970000e-04      5.7437040     7.8808246    -2.5012620  5.0121933910e-03 1.9928390540e-03 7.1490235700e-04 6.8850042380e-03 -1.1601577840e-03 4.9695433000e-03  0
    51  8.5037020000e-04      3.9674292     9.3908267    -0.5433280  9.4370943000e-03 -7.9470959910e-03 6.1999374890e-03 1.5234122941e-02 -7.0845563780e-03 1.3878177924e-02  0
    52  7.8921610000e-04      3.4384834     6.2639464    -0.9244805  6.1567696150e-03 6.7362762800e-04 4.0009588350e-03 2.8890235340e-03 2.1939342900e-04 8.9092429970e-03  0
    53  4.2061180000e-04      3.4643368    11.4123806    -1.5571760  3.3246149220e-03 1.0406128920e-03 -1.0877625040e-03 7.9136834820e-03 -4.0736562240e-03 7.6330719720e-03  0
    54  1.3115536000e-03      5.0927541     5.5033738     1.2786871  1.2108799692e-02 -2.7104497600e-03 -2.7678029770e-03 8.2496313040e-03 -3.1863087660e-03 7.5503926190e-03  0
    55  6.0494640000e-04      3.9212884     5.8536930    -1.6575972  3.5335245210e-03 1.8885061690e-03 1.7280779850e-03 7.6730515500e-03 6.0095958600e-03 1.1117830979e-02  0
    56  7.5076810000e-04      4.3036571     9.0145756    -0.4604555  1.9717227714e-02 -3.0500905540e-03 -8.9490916710e-03 6.9341418530e-03 5.5678370820e-03 1.3629228818e-02  0
    57  1.3047871000e-03      4.6676018     9.3690357    -2.1421818  4.8894302660e-03 4.8689400480e-03 2.5079177060e-03 2.6340530918e-02 1.1326007519e-02 1.2636591481e-02  0
    58  7.7542530000e-04      5.3173178     8.9395700    -2.9613336  1.1534720687e-02 -7.8387232930e-03 3.1398527870e-03 1.2132165938e-02 4.8722239700e-04 7.2813472910e-03  0
    59  8.5886770000e-04      2.2074825     7.1379493    -0.9457524  8.6812990020e-03 -1.1836455610e-03 3.5256322090e-03 4.5554662750e-03 -1.0460206940e-03 6.5364252810e-03  0
    60  1.7103197000e-03      5.3972339     5.8818881     0.7705474  5.7406848960e-03 -9.5261207800e-03 -5.0114530830e-03 4.4450776305e-02 1.5854731968e-02 1.2289197769e-02  0
    61  6.7288450000e-04      5.7044965     7.2127240    -1.9349456  8.8355222190e-03 -4.1783387140e-03 -3.7337387540e-03 6.7564024500e-03 1.9069146480e-03 5.5272995440e-03  0
    62  9.2258640000e-04      2.8365518    10.0608002    -0.9939196  1.8557780780e-02 -1.6084410827e-02 2.1748903850e-03 2.0000373419e-02 1.5129473000e-05 1.1049430696e-02  0
    63  8.4710300000e-04      3.7237856     6.2383089     1.4184120  5.0178957870e-03 -1.6287434780e-03 -2.8135288790e-03 6.5281517220e-03 7.6797995030e-03 1.8743864296e-02  0
    64  7.7861690000e-04      6.0231667     6.4479787    -0.6351834  2.6885025790e-03 -4.2696149000e-05 -6.3238287900e-04 4.6658887150e-03 2.6014370440e-03 1.0968440515e-02  0
    65  1.4970653000e-03      5.9412859     7.8631273    -2.6470015  6.8299826400e-03 -2.0068340060e-03 4.6256473590e-03 1.2916489512e-02 -3.0988332100e-04 1.9023591435e-02  0
    66  4.9986820000e-04      3.7311214     5.7637661     1.3486081  4.5747789780e-03 1.9090470330e-03 1.7461512430e-03 5.0974580400e-03 2.1917382320e-03 5.5170031530e-03  0
    67  6.6256750000e-04      5.4920536     6.2646772    -2.2976212  3.2945787710e-03 2.0204561970e-03 -1.7879423940e-03 9.2726514670e-03 -5.1840175430e-03 9.6454140720e-03  0
    68  8.3646560000e-04      4.7166467     4.8956561     0.6521280  6.6411038240e-03 3.5911705350e-03 -1.6831095070e-03 7.3854790810e-03 -2.9958508250e-03 4.8777737310e-03  0
    69  7.7892640000e-04      5.1341164     9.3196750    -1.9385110  5.2396852040e-03 -9.9073250740e-03 -8.3043711830e-03 4.6051648190e-02 4.0371361702e-02 4.3296196935e-02  0
    70  4.0302390000e-04      3.9197808     5.3712104    -1.7941537  3.9431394860e-03 4.8119065200e-04 4.5172524300e-04 3.0160590700e-03 6.7305332900e-04 3.7312896520e-03  0
    71  6.6746410000e-04      4.5423404     5.0735839     0.5693769  2.7768078150e-03 -1.2357518980e-03 -6.2346647400e-04 1.2271645921e-02 3.4118940680e-03 6.0570464490e-03  0
    72  7.1627470000e-04      4.1414562     8.3909933    -0.2559741  2.3812092610e-03 4.7231752000e-05 -1.0328355100e-04 4.3182481495e-02 -2.3144163664e-02 1.7999237450e-02  0
    73  9.2536120000e-04      3.8057646    10.5797440    -0.5375659  2.3389175026e-02 2.8722745298e-02 6.1902330750e-03 5.3551581263e-02 8.5646931250e-03 6.3119667190e-03  0
    74  6.3679270000e-04      4.9273698    10.2010539    -1.3369314  1.1776991050e-02 8.3998352480e-03 -4.4235787980e-03 1.7949651684e-02 -4.1066932130e-03 6.0283325190e-03  0
    75  6.1637750000e-04      3.1957678     9.9662807    -0.1376614  1.3372001236e-02 -7.1659255750e-03 8.2360804080e-03 9.8891877540e-03 -5.8499564450e-03 9.5506944640e-03  0
    76  1.2691730000e-03      5.2679390     6.5263521    -0.5234746  3.4989912954e-02 -2.1449276680e-02 5.0641830100e-04 1.7394165881e-02 -1.3443951650e-03 4.3453564300e-03  0
    77  1.1389721000e-03      4.6648456     5.5121600    -2.7937141  2.1311719990e-02 -4.2673922400e-04 -2.0004282760e-03 9.0873103560e-03 1.3713199130e-03 3.5895979760e-03  0
    78  5.7431020000e-04      2.4519004    10.9705133    -0.5681174  1.5783700564e-02 9.5354305420e-03 -3.8596674060e-03 9.6272072980e-03 -3.2247391380e-03 8.2239143160e-03  0
    79  8.3883830000e-04      4.3952707     5.5947071     1.7376603  4.9429303160e-03 -4.5681159200e-04 -3.4169510860e-03 3.4602653430e-03 1.3452806850e-03 9.1550261770e-03  0
    80  1.3546052000e-03      4.7518169     5.1933537     0.9989823  6.9078196710e-03 -2.8410488240e-03 -6.0371325010e-03 1.6810652585e-02 6.1638942910e-03 1.3683797113e-02  0
    81  4.5198760000e-04      5.8423009     7.5325692    -2.8751731  7.9403109950e-03 5.7359833080e-03 -1.3914980890e-03 1.0925382402e-02 -1.1271105770e-03 2.7435249560e-03  0
    82  8.9384920000e-04      5.7621027     9.5132877     0.2830861  5.5294368110e-03 2.6545386780e-03 -5.3453931200e-04 2.6452557609e-02 2.2654600333e-02 2.7208158756e-02  0
    83  7.9789270000e-04      5.4129222     5.7395556    -2.3216745  7.5183580030e-03 2.1473713510e-03 3.8069647510e-03 3.5151837950e-03 2.3716995860e-03 1.1029146881e-02  0
    84  8.3853730000e-04      3.1075782     6.3129031    -1.7822334  1.4271658722e-02 -6.4121606010e-03 2.3676367850e-03 7.1982449790e-03 -5.8460960400e-04 4.1541685700e-03  0
    85  6.3970520000e-04      4.2021618     9.6586680    -2.3947088  4.4259384620e-03 -7.9866708150e-03 -1.2638519570e-03 3.9101126832e-02 7.7311632080e-03 5.0630151820e-03  0
    86  1.5401769000e-03      3.0815792     6.6396899     1.4988530  6.1238256850e-03 -1.9981040250e-03 -3.5160245660e-03 9.7579317750e-03 1.4585339250e-03 2.4078387573e-02  0
    87  5.6680920000e-04      4.1898009     9.3479061     0.9552334  7.5974358610e-03 -2.1040237900e-04 3.2932913430e-03 1.0305940125e-02 -1.4991324670e-03 4.7198601740e-03  0
    88  4.1346550000e-04      7.2290981    10.3451923     0.0257491  6.8435348780e-03 -4.4256643810e-03 -6.5755335200e-04 6.6786889150e-03 8.1744425400e-04 3.5865551910e-03  0
    89  5.2661310000e-04      5.6716719    11.0709500    -1.9360683  4.8175957270e-03 -7.6692404000e-04 1.1646581320e-03 1.6288383366e-02 -1.1210219204e-02 1.2541940776e-02  0
    90  7.7544440000e-04      4.6843674     6.5265357    -1.0794605  6.9703145820e-03 -3.1039103120e-03 2.9855950840e-03 5.0592317050e-03 -2.3677921930e-03 8.6183060470e-03  0
    91  1.4087251000e-03      5.4509112     5.6508074    -0.3191113  7.3935163810e-03 -3.2033082080e-03 9.0201261300e-04 1.0884679195e-02 8.3601510600e-03 2.0614592594e-02  0
    92  6.6266560000e-04      4.8085549     8.8403290    -1.9513533  2.2570464502e-02 2.6089540460e-03 -4.2970005900e-04 1.0384694150e-02 5.5565398340e-03 8.0524716190e-03  0
    93  4.0917120000e-04      4.8988502    10.3854664     0.9216850  2.5909858760e-03 -4.6315275400e-04 2.8746663200e-04 1.0013303482e-02 2.9446864520e-03 4.0880379820e-03  0
    94  6.9986610000e-04      2.6731967     7.2206226     2.1282284  8.1365602290e-03 1.7241884020e-03 5.3514498670e-03 6.8124391790e-03 1.0748450200e-03 9.8706300260e-03  0
    95  4.2564110000e-04      4.5508171     6.9625848     0.1806387  6.0759677520e-03 -7.6982385100e-04 -3.5517706280e-03 2.9375397080e-03 8.5183978700e-04 8.6310800410e-03  0
    96  9.5280580000e-04      4.5906155     9.5741428    -1.9317435  7.5396857680e-03 3.3029319510e-03 2.2688736930e-03 6.8798919510e-03 1.1815280090e-03 2.1782072948e-02  0
    97  1.0504628000e-03      3.9939435     6.1141597     0.9147130  8.2093317310e-03 -1.8635493060e-03 2.8758349140e-03 6.5750995680e-03 -1.4988440660e-03 4.9257657460e-03  0
    98  1.0862792000e-03      3.6780841    10.1894755     0.9450778  1.4327640912e-02 -6.1089016630e-03 -1.0846267794e-02 1.0157456922e-02 2.9766258910e-03 2.2406476730e-02  0
    99  8.4959970000e-04      2.3178341     7.0875080    -1.5547988  7.5989148780e-03 -1.1351621800e-04 3.2602355140e-03 2.7434495050e-03 -6.6542523500e-04 9.7907638560e-03  0
   100  7.5250110000e-04      6.5374322     5.7572881     1.1517114  1.1864683748e-02 -8.2392841500e-04 1.6415300340e-03 3.0211422840e-03 -4.4105197500e-04 5.2108848360e-03  0
   101  7.8639370000e-04      4.6834795     9.8486973    -2.5088700  2.2627970431e-02 1.4280972518e-02 -2.3573624480e-03 1.3051536465e-02 -2.3864335020e-03 6.4967302180e-03  0
   102  8.8578520000e-04      4.7025306     5.6923698    -0.2027533  5.5490684770e-03 1.9722642530e-03 7.0004597930e-03 5.0709596500e-03 4.9483791120e-03 2.9087558902e-02  0
   103  8.3107710000e-04      3.6069770     6.3987644    -0.2299145  1.5889872416e-02 1.3024652734e-02 4.1866237200e-03 1.5417546551e-02 4.0082110920e-03 5.1507127420e-03  0
   104  9.7720240000e-04      6.1749765     5.4196630    -1.0401578  1.6739871995e-02 -4.1228088390e-03 3.4377759070e-03 6.4360336560e-03 -4.7321305000e-04 4.0471493890e-03  0
   105  1.0751657000e-03      3.1183847     5.6763263     1.0128608  2.4500966745e-02 4.7737566550e-03 -1.1356537360e-03 4.0642471710e-03 -2.6575644500e-04 5.4497885790e-03  0
   106  5.6678690000e-04      4.4279423     5.8356284     1.7360355  6.8795750430e-03 -4.0572739780e-03 1.3264484480e-03 6.8232330420e-03 -7.8656243000e-04 4.1636457380e-03  0
   107  1.1088449000e-03      5.0389425     9.7907593    -1.0221824  2.2596975010e-02 1.5872038884e-02 -9.7149178450e-03 1.8189295949e-02 -1.0018382169e-02 1.1192230785e-02  0
   108  5.5987130000e-04      5.1519217     4.8962012     1.1749363  7.1561848590e-03 2.9824953010e-03 -1.3411586390e-03 4.5787308710e-03 -9.5786417800e-04 4.1383237860e-03  0
   109  1.4193501000e-03      4.5645357     7.4811589     0.0910169  4.3485028970e-03 -8.3202850500e-04 -4.3487798860e-03 3.4338331490e-03 1.2544494010e-03 5.5466558162e-02  0
   110  3.7728500000e-04      3.1791797     9.4227132     1.1563471  2.8352818960e-03 -1.0165134760e-03 -9.9535510800e-04 4.4292578560e-03 3.5874949500e-03 9.9997707310e-03  0
   111  3.2972130000e-04      3.5898896     6.5574412    -0.3265919  4.3015984080e-03 -1.5230968760e-03 7.3787841100e-04 3.9702529970e-03 -6.1585031400e-04 3.2229150950e-03  0
   112  8.6127860000e-04      3.8098593     9.2642667    -2.2555257  1.2311826797e-02 1.0587588910e-03 -1.7425940580e-03 9.0920306220e-03 -4.7652658460e-03 1.1275863278e-02  0
   113  6.3549950000e-04      6.6761833    11.2461533    -0.9877522  5.2540228960e-03 5.4996172610e-03 5.1266952900e-04 2.4467734720e-02 -4.2677225150e-03 7.1252140090e-03  0
   114  8.2773030000e-04      2.4416599     9.2339149    -0.1691398  1.5099794974e-02 -9.3998236040e-03 5.0712548670e-03 2.2127742893e-02 -6.3133966100e-03 5.7108492020e-03  0
   115  3.5872430000e-04      4.5735292     5.3977750    -2.4416349  5.3729507440e-03 6.9753806100e-04 7.9350968000e-04 2.7830210950e-03 1.6733476400e-04 3.1511582990e-03  0
   116  1.0845450000e-03      4.2197951    11.1497249    -2.2992154  4.4465428695e-02 -1.5427733846e-02 1.3775087586e-02 1.1386477561e-02 -2.0630314170e-03 1.3063598669e-02  0
   117  5.8093090000e-04      2.9495909    10.8828892     0.5544490  3.3116596940e-03 -1.3083410600e-04 -1.4752786700e-04 4.6498346080e-03 4.5441331700e-03 1.6134110632e-02  0
   118  6.5747100000e-04      6.3880916     5.7238811    -0.0596873  1.2949622687e-02 -7.1331277100e-04 2.2596154020e-03 4.1217142720e-03 -3.7557194300e-04 3.7273126510e-03  0
   119  5.3394350000e-04      4.2074682    10.9212791     0.3913772  4.5533018000e-03 4.6680811100e-04 -5.6176127300e-04 4.3500065900e-03 1.7668357880e-03 8.7682316370e-03  0
   120  1.3346704000e-03      5.9791313     6.0351785    -1.0487805  4.5365920820e-03 4.7472946800e-04 8.9006653000e-05 1.7326910346e-02 6.4569251750e-03 1.7299883028e-02  0
   121  9.7755640000e-04      4.2140887     7.2048429    -2.6862621  6.0906178690e-03 -6.0097450120e-03 3.4306631600e-03 1.5509349112e-02 -3.6506990880e-03 1.0246693044e-02  0
   122  8.9382490000e-04      3.2520961    11.8330477    -0.2811692  4.1177398170e-03 6.7150969400e-04 -8.3694602400e-04 2.3020376766e-02 1.1865636121e-02 2.2450353524e-02  0
   123  6.5271190000e-04      4.4451667     9.3315749    -1.1447846  8.9163510050e-03 -9.2966258250e-03 1.4579415953e-02 1.7705039150e-02 -2.3390666099e-02 4.0511365169e-02  0
   124  4.7673370000e-04      2.9473078     8.3262449    -3.2722734  1.0322567372e-02 3.3926453840e-03 8.2838116100e-04 5.0449613550e-03 -9.4224523200e-04 1.1529312021e-02  0
   125  4.1754310000e-04      3.9680786     6.9925162    -1.9748842  1.1732042438e-02 9.1023951200e-04 1.2341694180e-03 2.8334307930e-03 -2.0424511900e-04 5.0313032600e-03  0
   126  1.3258232000e-03      6.7512374    11.1820286    -1.5219407  9.3842925080e-03 3.3087459500e-04 2.1744435300e-03 2.4858501399e-02 2.6624040968e-02 4.3831644022e-02  0
   127  8.9286600000e-04      4.7158946     5.3418402     0.5906177  1.0452634700e-02 -1.4109630470e-03 2.6754405740e-03 3.4507166250e-03 -1.7088987210e-03 5.9822172390e-03  0
   128  9.2624920000e-04      4.6898285     8.2309080    -2.7983739  1.1953146151e-02 3.2299284290e-03 -4.4112172850e-03 5.5956223960e-03 -2.5039677480e-03 9.4842201440e-03  0
   129  1.9822800000e-04      3.8822423     6.0265662    -0.4309906  2.7142764570e-03 5.6808817000e-05 3.0421171700e-04 2.7244470110e-03 4.0238090000e-06 2.8670457890e-03  0
   130  6.9756320000e-04      4.7642451     6.6972824     0.8605552  7.1506415450e-03 -2.6031770620e-03 4.6125717930e-03 5.4819385250e-03 -2.1101655550e-03 8.0313356900e-03  0
   131  7.0081720000e-04      4.5274523    10.3549261    -1.6655372  1.1247620176e-02 -1.1157404280e-03 1.3280054940e-03 3.6943907440e-03 -1.5913588800e-04 4.1635714320e-03  0
   132  1.0413213000e-03      5.7286782     9.9506797    -1.3966851  1.1475116019e-02 1.0786061724e-02 7.4249863890e-03 2.0702123965e-02 3.4147717220e-03 1.7117177016e-02  0
   133  9.5022930000e-04      3.0951157     8.8246696    -0.6270023  1.0492090276e-02 1.1069358200e-04 2.9016078060e-03 1.1419821002e-02 4.2324879010e-03 7.2830382460e-03  0
   134  7.7893910000e-04      5.9250024     5.3074437     0.5278262  4.3865161920e-03 -3.9499850410e-03 1.0900741730e-03 1.0484770594e-02 -2.1273753720e-03 4.6925722440e-03  0
   135  6.1952430000e-04      5.3386924     6.3873061     0.8854338  4.4009853500e-03 2.8077827090e-03 -1.1877596420e-03 7.6752326210e-03 -2.7726724430e-03 6.5900699610e-03  0
   136  9.6013140000e-04      3.7309477     8.0092633    -1.7287542  1.9939755823e-02 -8.6411721900e-04 5.2068247900e-04 1.6837674987e-02 -9.3192503030e-03 1.0367943718e-02  0
   137  9.2622600000e-04      4.0237298     8.9838855    -2.7758994  1.3992232198e-02 -2.3981526260e-03 -6.5291972400e-04 4.9277275450e-03 -1.0337724260e-03 1.0598162286e-02  0
   138  2.3467080000e-04      4.6442148     7.5896812    -3.1163904  2.2347076600e-03 -1.0525271800e-04 -3.1166892700e-04 2.3327038880e-03 1.5984481300e-04 5.5296786570e-03  0
   139  7.4893130000e-04      6.2903411     5.3967774    -0.5267885  3.2359949900e-03 -3.6849351600e-04 -1.4029966270e-03 4.1081522180e-03 2.7082603240e-03 1.0709659072e-02  0
   140  7.7409830000e-04      5.6100376     7.4686621    -3.0465409  5.9705453240e-03 -8.0941727050e-03 -6.5265586310e-03 4.6383410151e-02 2.9132884033e-02 2.4226897239e-02  0
   141  4.3955760000e-04      5.2545781     8.6266546    -1.6503173  1.7476065190e-02 -6.7593933400e-03 2.8308184350e-03 5.9528607790e-03 -1.2637866340e-03 3.9519165230e-03  0
   142  7.1768670000e-04      3.4136952     6.2333667     2.0785277  1.0636162351e-02 -4.5597981480e-03 -1.3355969760e-03 7.4295174750e-03 1.8025587110e-03 3.9137722660e-03  0
   143  8.4447580000e-04      3.3702665     8.3820152    -3.0909998  7.3368377270e-03 1.8261817790e-03 1.2095590199e-02 3.8530481900e-03 4.7997132090e-03 4.1499674400e-02  0
   144  5.3943340000e-04      5.4649158     9.6904313     0.0386498  2.8054716340e-03 9.1998804000e-04 1.4132550300e-03 8.0321195220e-03 2.2046784790e-03 7.6300235690e-03  0
